0.013, 0.0
0.025, -0.07
0.037, -0.2
0.049, -0.24
0.062, -0.26
0.074, -0.31
0.086, -0.31
0.098, -0.29
0.111, -0.28
0.123, -0.26
0.135, -0.29
0.147, -0.29
0.159, -0.29
0.171, -0.29
0.183, -0.29
0.195, -0.31
0.207, -0.32
0.219, -0.31
0.231, -0.32
0.243, -0.3
0.255, -0.3
0.267, -0.3
0.279, -0.3
0.291, -0.3
0.303, -0.34
0.315, -0.3
0.327, -0.32
0.339, -0.32
0.351, -0.32
0.363, -0.32
0.376, -0.29
0.388, -0.3
0.4, -0.3
0.412, -0.3
0.424, -0.3
0.436, -0.29
0.448, -0.29
0.46, -0.34
0.472, -0.32
0.484, -0.33
0.496, -0.33
0.508, -0.33
0.52, -0.33
0.532, -0.33
0.544, -0.32
0.556, -0.33
0.568, -0.31
0.581, -0.33
0.592, -0.33
0.605, -0.33
0.617, -0.33
0.629, -0.31
0.641, -0.31
0.653, -0.32
0.665, -0.31
0.677, -0.31
0.689, -0.3
0.701, -0.3
0.713, -0.34
0.725, -0.33
0.737, -0.32
0.749, -0.31
0.761, -0.31
0.773, -0.31
0.785, -0.31
0.797, -0.32
0.81, -0.32
0.822, -0.32
0.834, -0.33
0.846, -0.33
0.858, -0.34
0.87, -0.34
0.882, -0.32
0.894, -0.35
0.906, -0.32
0.918, -0.32
0.93, -0.32
0.942, -0.32
0.954, -0.32
0.966, -0.34
0.978, -0.34
0.99, -0.32
1.002, -0.31
1.014, -0.31
1.026, -0.32
1.038, -0.32
1.05, -0.35
1.062, -0.31
1.074, -0.31
1.086, -0.34
1.097, -0.33
1.109, -0.35
1.121, -0.31
1.133, -0.32
1.145, -0.33
1.157, -0.33
1.169, -0.33
1.181, -0.32
1.193, -0.33
1.205, -0.34
1.217, -0.32
1.228, -0.35
1.24, -0.32
1.252, -0.33
1.264, -0.33
1.276, -0.32
1.288, -0.34
1.3, -0.34
1.312, -0.31
1.324, -0.36
1.336, -0.33
1.348, -0.36
1.359, -0.33
1.371, -0.32
1.383, -0.33
1.395, -0.32
1.407, -0.34
1.419, -0.33
1.431, -0.33
1.443, -0.35
1.455, -0.33
1.466, -0.35
1.478, -0.32
1.49, -0.32
1.502, -0.33
1.514, -0.32
1.526, -0.33
1.538, -0.33
1.55, -0.3
1.562, -0.3
1.574, -0.34
1.586, -0.35
