0.013, 0.05
0.025, 0.16
0.037, 0.17
0.049, 0.18
0.061, 0.19
0.074, 0.19
0.086, 0.23
0.098, 0.23
0.11, 0.2
0.122, 0.2
0.134, 0.19
0.146, 0.2
0.158, 0.19
0.17, 0.2
0.182, 0.2
0.194, 0.2
0.206, 0.19
0.218, 0.21
0.23, 0.21
0.242, 0.21
0.254, 0.21
0.266, 0.23
0.278, 0.21
0.29, 0.22
0.302, 0.22
0.314, 0.23
0.326, 0.23
0.338, 0.22
0.35, 0.24
0.362, 0.24
0.374, 0.22
0.386, 0.2
0.398, 0.23
0.41, 0.23
0.422, 0.21
0.434, 0.22
0.446, 0.2
0.458, 0.2
0.47, 0.2
0.482, 0.2
0.494, 0.22
0.506, 0.22
0.518, 0.23
0.53, 0.22
0.542, 0.23
0.554, 0.22
0.566, 0.21
0.578, 0.21
0.59, 0.24
0.602, 0.23
0.614, 0.25
0.626, 0.25
0.638, 0.23
0.65, 0.23
0.662, 0.24
0.674, 0.22
0.686, 0.22
0.698, 0.24
0.71, 0.23
0.722, 0.23
0.734, 0.24
0.745, 0.22
0.758, 0.24
0.769, 0.25
0.781, 0.23
0.793, 0.23
0.805, 0.24
0.818, 0.23
0.829, 0.24
0.841, 0.24
0.853, 0.24
0.865, 0.24
0.877, 0.24
0.889, 0.24
0.901, 0.24
0.913, 0.23
0.925, 0.25
0.937, 0.26
0.949, 0.24
0.961, 0.26
0.973, 0.23
0.985, 0.25
0.997, 0.23
1.009, 0.23
1.021, 0.24
1.033, 0.25
1.045, 0.25
1.057, 0.22
1.068, 0.23
1.08, 0.23
1.092, 0.24
1.104, 0.23
1.116, 0.25
1.127, 0.25
1.139, 0.25
1.151, 0.23
1.163, 0.25
1.175, 0.25
1.187, 0.24
1.198, 0.25
1.21, 0.24
1.222, 0.24
1.234, 0.23
1.245, 0.24
1.257, 0.26
1.269, 0.26
1.281, 0.26
1.293, 0.27
1.305, 0.24
1.317, 0.24
1.328, 0.22
1.34, 0.24
1.352, 0.24
1.364, 0.24
1.376, 0.21
1.387, 0.21
1.399, 0.23
1.411, 0.23
1.423, 0.23
1.435, 0.25
1.446, 0.24
1.458, 0.25
1.47, 0.26
1.482, 0.23
1.494, 0.23
1.506, 0.26
1.517, 0.26
1.529, 0.26
1.541, 0.26
1.553, 0.24
1.565, 0.25
1.577, 0.23
1.588, 0.23
1.6, 0.25
1.612, 0.26
1.624, 0.26
1.636, 0.22
1.647, 0.25
1.659, 0.23
1.671, 0.24
1.683, 0.25
1.695, 0.25
1.707, 0.24
1.718, 0.24
1.73, 0.24
1.742, 0.24
1.754, 0.24
1.766, 0.26
1.778, 0.24
1.789, 0.24
1.801, 0.26
1.813, 0.25
1.825, 0.25
1.837, 0.24
1.849, 0.26
1.86, 0.26
1.872, 0.24
1.884, 0.23
1.896, 0.23
1.908, 0.24
1.919, 0.25
1.931, 0.25
1.943, 0.25
1.955, 0.25
1.966, 0.25
1.978, 0.24
1.99, 0.26
2.002, 0.26
2.014, 0.26
2.026, 0.22
2.037, 0.22
2.049, 0.24
2.061, 0.25
2.073, 0.25
2.085, 0.26
2.096, 0.26
2.108, 0.27
2.12, 0.25
2.132, 0.27
2.144, 0.23
2.156, 0.26
