0.013, 0.03
0.025, 0.07
0.037, 0.08
0.049, 0.1
0.062, 0.1
0.074, 0.1
0.086, 0.09
0.098, 0.09
0.11, 0.07
0.122, 0.08
0.134, 0.09
0.146, 0.1
0.158, 0.09
0.17, 0.09
0.182, 0.08
0.194, 0.08
0.206, 0.08
0.218, 0.09
0.23, 0.08
0.242, 0.08
0.254, 0.09
0.266, 0.09
0.278, 0.08
0.29, 0.09
0.302, 0.09
0.314, 0.08
0.326, 0.08
0.338, 0.08
0.35, 0.08
0.362, 0.08
0.374, 0.08
0.386, 0.09
0.398, 0.09
0.41, 0.08
0.422, 0.07
0.433, 0.07
0.446, 0.07
0.457, 0.07
0.469, 0.08
0.481, 0.1
0.493, 0.1
0.505, 0.1
0.517, 0.11
0.529, 0.11
0.541, 0.11
0.553, 0.11
0.565, 0.11
0.577, 0.1
0.589, 0.1
0.601, 0.1
0.613, 0.11
0.625, 0.11
0.637, 0.1
0.649, 0.11
0.661, 0.11
0.673, 0.1
0.685, 0.1
0.697, 0.1
0.709, 0.1
0.721, 0.1
0.733, 0.09
0.745, 0.08
0.757, 0.09
0.769, 0.09
0.781, 0.09
0.793, 0.1
0.805, 0.08
0.817, 0.09
0.829, 0.09
0.841, 0.08
0.853, 0.08
0.865, 0.1
0.877, 0.1
0.889, 0.11
0.901, 0.11
0.913, 0.12
0.925, 0.11
0.937, 0.1
0.949, 0.1
0.961, 0.1
0.973, 0.08
0.984, 0.08
0.997, 0.09
1.009, 0.09
1.02, 0.1
1.032, 0.1
1.044, 0.11
1.056, 0.09
1.068, 0.09
1.079, 0.1
1.091, 0.11
1.103, 0.11
1.115, 0.11
1.127, 0.11
1.138, 0.11
1.15, 0.1
1.162, 0.1
1.174, 0.1
1.186, 0.1
1.198, 0.1
1.209, 0.1
1.221, 0.1
1.233, 0.1
1.245, 0.1
1.257, 0.11
1.268, 0.13
1.28, 0.13
1.292, 0.13
1.304, 0.14
1.316, 0.14
1.327, 0.13
1.339, 0.13
1.351, 0.13
1.363, 0.12
1.375, 0.11
1.386, 0.11
1.398, 0.12
1.41, 0.1
1.422, 0.1
1.434, 0.11
1.445, 0.11
1.457, 0.11
1.469, 0.12
