0.013, 0.12
0.025, 0.32
0.037, 0.4
0.049, 0.47
0.062, 0.52
0.074, 0.52
0.086, 0.61
0.098, 0.63
0.111, 0.65
0.123, 0.65
0.135, 0.65
0.147, 0.67
0.159, 0.69
0.171, 0.69
0.183, 0.69
0.195, 0.69
0.207, 0.68
0.219, 0.7
0.231, 0.72
0.243, 0.69
0.255, 0.69
0.267, 0.7
0.279, 0.7
0.291, 0.72
0.303, 0.7
0.315, 0.7
0.327, 0.71
0.339, 0.71
0.351, 0.72
0.363, 0.71
0.375, 0.71
0.387, 0.72
0.399, 0.72
0.411, 0.72
0.423, 0.72
0.435, 0.72
0.447, 0.74
0.46, 0.72
0.471, 0.72
0.484, 0.71
0.496, 0.71
0.508, 0.73
0.52, 0.71
0.532, 0.73
0.544, 0.7
0.556, 0.7
0.568, 0.73
0.58, 0.78
0.592, 0.67
0.604, 0.76
0.616, 0.76
0.628, 0.72
0.64, 0.73
0.652, 0.72
0.664, 0.71
0.676, 0.73
0.688, 0.72
0.7, 0.72
0.712, 0.7
0.724, 0.73
0.736, 0.73
0.748, 0.73
