0.013, 0.0
0.025, -0.41
0.037, -0.58
0.049, -0.67
0.062, -0.71
0.074, -0.83
0.086, -0.83
0.099, -0.87
0.111, -0.85
0.123, -0.85
0.135, -0.9
0.147, -0.9
0.159, -0.9
0.171, -0.91
0.183, -0.91
0.196, -0.93
0.208, -0.91
0.22, -0.94
0.232, -1.02
0.244, -1.02
0.256, -0.93
0.268, -0.94
0.28, -0.93
0.292, -0.94
0.304, -0.94
0.316, -0.95
0.329, -0.93
0.341, -0.95
0.353, -0.92
0.365, -0.92
0.377, -0.91
0.389, -0.95
0.401, -0.95
0.413, -0.92
0.425, -0.92
0.437, -0.96
0.449, -0.93
0.461, -0.92
0.474, -0.94
0.486, -0.94
0.498, -0.94
0.51, -0.93
0.522, -0.95
0.534, -1.0
0.546, -1.0
0.558, -0.94
0.57, -0.96
