0.013, 0.0
0.025, -0.09
0.037, -0.26
0.049, -0.32
0.062, -0.38
0.074, -0.42
0.086, -0.42
0.098, -0.38
0.111, -0.39
0.123, -0.41
0.135, -0.42
0.147, -0.42
0.159, -0.42
0.171, -0.42
0.183, -0.42
0.195, -0.41
0.207, -0.43
0.219, -0.42
0.231, -0.42
0.243, -0.45
0.255, -0.45
0.267, -0.44
0.279, -0.41
0.291, -0.44
0.303, -0.41
0.315, -0.41
0.327, -0.42
0.339, -0.42
0.352, -0.44
0.364, -0.44
0.376, -0.44
0.388, -0.43
0.4, -0.43
0.412, -0.44
0.424, -0.44
0.436, -0.45
0.448, -0.45
0.46, -0.44
0.472, -0.42
0.484, -0.42
0.496, -0.45
0.508, -0.45
0.52, -0.47
0.532, -0.46
0.544, -0.45
0.557, -0.44
0.569, -0.44
0.581, -0.43
0.593, -0.43
0.605, -0.45
0.617, -0.46
0.629, -0.47
0.641, -0.43
0.653, -0.43
0.665, -0.44
0.677, -0.44
0.689, -0.44
0.701, -0.46
0.713, -0.45
0.725, -0.43
0.737, -0.43
0.749, -0.43
0.761, -0.43
0.773, -0.45
0.786, -0.44
0.798, -0.45
0.81, -0.45
0.822, -0.45
0.834, -0.46
0.846, -0.46
0.858, -0.41
0.87, -0.44
0.882, -0.46
0.894, -0.45
0.906, -0.45
0.918, -0.43
0.93, -0.43
0.942, -0.45
0.954, -0.45
0.966, -0.44
0.978, -0.45
0.99, -0.45
1.002, -0.43
1.014, -0.45
1.026, -0.44
1.038, -0.45
1.05, -0.44
1.062, -0.47
1.074, -0.45
1.086, -0.44
1.098, -0.41
1.11, -0.44
1.121, -0.44
1.133, -0.46
1.145, -0.44
1.157, -0.46
1.169, -0.47
