0.013, 0.11
0.025, 0.28
0.037, 0.33
0.049, 0.41
0.062, 0.44
0.074, 0.44
0.086, 0.51
0.098, 0.51
0.111, 0.54
0.123, 0.55
0.134, 0.55
0.147, 0.56
0.158, 0.56
0.171, 0.55
0.183, 0.58
0.195, 0.58
0.207, 0.56
0.218, 0.57
0.231, 0.59
0.242, 0.59
0.255, 0.59
0.267, 0.59
0.279, 0.58
0.291, 0.59
0.303, 0.59
0.315, 0.58
0.327, 0.59
0.339, 0.59
0.351, 0.59
0.363, 0.59
0.375, 0.59
0.387, 0.59
0.399, 0.6
0.411, 0.59
0.423, 0.6
0.435, 0.59
0.447, 0.59
0.459, 0.61
0.471, 0.59
0.483, 0.6
0.495, 0.59
0.507, 0.61
0.519, 0.6
0.531, 0.6
0.543, 0.6
0.555, 0.59
0.567, 0.61
0.579, 0.58
0.591, 0.61
0.603, 0.61
0.615, 0.61
0.627, 0.61
0.639, 0.61
0.651, 0.61
0.663, 0.6
0.675, 0.6
0.687, 0.6
0.699, 0.62
0.711, 0.59
0.723, 0.62
0.735, 0.63
0.747, 0.6
0.759, 0.6
0.771, 0.6
0.783, 0.58
0.795, 0.6
0.807, 0.6
0.819, 0.6
0.831, 0.6
0.843, 0.6
0.855, 0.61
0.867, 0.6
0.879, 0.6
0.891, 0.62
