0.013, 0.07
0.025, 0.19
0.037, 0.22
0.049, 0.25
0.062, 0.27
0.074, 0.28
0.086, 0.28
0.098, 0.31
0.11, 0.31
0.122, 0.31
0.134, 0.32
0.146, 0.3
0.158, 0.33
0.17, 0.34
0.182, 0.34
0.194, 0.33
0.206, 0.33
0.218, 0.35
0.23, 0.35
0.242, 0.35
0.254, 0.34
0.267, 0.33
0.278, 0.36
0.291, 0.35
0.302, 0.35
0.314, 0.33
0.326, 0.33
0.338, 0.35
0.351, 0.35
0.363, 0.35
0.375, 0.33
0.386, 0.34
0.398, 0.35
0.41, 0.36
0.422, 0.36
0.434, 0.36
0.446, 0.35
0.459, 0.36
0.47, 0.36
0.483, 0.35
0.494, 0.34
0.506, 0.37
0.518, 0.37
0.53, 0.36
0.543, 0.35
0.554, 0.36
0.567, 0.35
0.578, 0.35
0.591, 0.36
0.603, 0.35
0.615, 0.36
0.627, 0.36
0.639, 0.37
0.651, 0.36
0.663, 0.36
0.675, 0.37
0.687, 0.36
0.699, 0.35
0.711, 0.35
0.723, 0.33
0.735, 0.36
0.747, 0.36
0.759, 0.37
0.771, 0.35
0.783, 0.36
0.795, 0.36
0.807, 0.37
0.819, 0.36
0.831, 0.36
0.843, 0.37
0.855, 0.37
0.867, 0.38
0.879, 0.36
0.891, 0.36
0.903, 0.36
0.915, 0.36
0.927, 0.35
0.939, 0.35
0.951, 0.37
0.963, 0.37
0.975, 0.37
0.987, 0.36
0.999, 0.36
1.011, 0.37
1.022, 0.37
1.034, 0.37
1.046, 0.37
1.058, 0.38
1.07, 0.35
1.082, 0.39
1.093, 0.38
1.105, 0.37
1.117, 0.37
1.129, 0.38
1.141, 0.37
1.153, 0.36
1.164, 0.38
1.176, 0.38
1.188, 0.39
1.2, 0.38
1.212, 0.38
1.224, 0.39
1.235, 0.38
1.247, 0.37
1.259, 0.36
1.271, 0.36
1.283, 0.36
1.295, 0.36
1.306, 0.36
1.318, 0.36
1.33, 0.38
1.342, 0.38
1.354, 0.33
1.366, 0.37
1.378, 0.35
1.389, 0.38
1.401, 0.38
1.413, 0.39
1.425, 0.37
1.437, 0.37
