0.013, 0.16
0.025, 0.45
0.037, 0.55
0.049, 0.65
0.062, 0.73
0.074, 0.76
0.086, 0.76
0.098, 0.8
0.111, 0.86
0.123, 0.87
0.135, 0.89
0.147, 0.9
0.159, 0.9
0.171, 0.91
0.183, 0.92
0.195, 0.93
0.207, 0.92
0.219, 0.92
0.231, 0.93
0.243, 0.94
0.255, 0.93
0.267, 0.95
0.279, 0.95
0.291, 0.93
0.303, 0.95
0.315, 0.95
0.327, 0.96
0.339, 0.96
0.351, 0.95
0.363, 0.95
0.375, 0.94
0.387, 0.95
0.399, 0.95
0.411, 0.96
0.423, 0.95
0.435, 0.95
0.447, 0.95
0.459, 0.95
0.471, 0.96
0.483, 0.96
0.495, 0.96
0.508, 0.95
0.519, 0.95
0.532, 0.95
0.544, 0.93
0.556, 0.97
0.568, 0.96
