0.013, 0.01
0.025, 0.05
0.037, 0.07
0.05, 0.08
0.062, 0.09
0.074, 0.1
0.086, 0.1
0.098, 0.11
0.11, 0.11
0.122, 0.11
0.134, 0.12
0.146, 0.13
0.158, 0.13
0.17, 0.13
0.182, 0.14
0.194, 0.14
0.206, 0.15
0.218, 0.15
0.23, 0.15
0.242, 0.15
0.254, 0.13
0.266, 0.13
0.278, 0.13
0.29, 0.13
0.302, 0.13
0.314, 0.12
0.326, 0.12
0.338, 0.13
0.35, 0.13
0.362, 0.13
0.374, 0.13
0.386, 0.12
0.398, 0.12
0.41, 0.12
0.422, 0.13
0.434, 0.13
0.446, 0.15
0.458, 0.14
0.47, 0.15
0.482, 0.15
0.494, 0.16
0.506, 0.17
0.518, 0.16
0.53, 0.16
0.542, 0.15
0.554, 0.15
0.566, 0.15
0.578, 0.14
0.59, 0.14
0.602, 0.14
0.614, 0.14
0.626, 0.13
0.638, 0.13
0.65, 0.13
0.662, 0.13
0.673, 0.13
0.685, 0.12
0.697, 0.12
0.709, 0.12
0.721, 0.12
0.733, 0.14
0.745, 0.14
0.757, 0.14
0.769, 0.15
0.781, 0.16
0.793, 0.16
0.805, 0.15
0.817, 0.15
0.829, 0.15
0.841, 0.14
0.853, 0.14
0.865, 0.14
0.877, 0.14
0.889, 0.12
0.901, 0.15
0.913, 0.13
0.925, 0.13
0.937, 0.13
0.949, 0.12
0.961, 0.12
0.973, 0.12
0.985, 0.13
0.997, 0.13
1.009, 0.13
1.021, 0.15
1.033, 0.15
1.045, 0.15
1.056, 0.15
1.068, 0.15
1.08, 0.17
1.092, 0.16
1.103, 0.16
1.115, 0.15
1.127, 0.14
1.139, 0.14
1.151, 0.15
1.163, 0.14
1.174, 0.14
1.186, 0.13
1.198, 0.14
1.21, 0.14
1.222, 0.12
1.233, 0.11
1.245, 0.11
1.257, 0.1
1.269, 0.13
1.281, 0.13
1.292, 0.13
1.304, 0.14
1.316, 0.14
1.328, 0.14
1.34, 0.15
1.351, 0.15
1.363, 0.16
1.375, 0.15
1.387, 0.15
1.399, 0.15
1.41, 0.14
1.422, 0.14
1.434, 0.15
1.446, 0.13
1.458, 0.13
1.47, 0.14
1.481, 0.15
1.493, 0.15
1.505, 0.13
1.517, 0.14
1.528, 0.14
1.54, 0.14
1.552, 0.14
1.564, 0.14
1.576, 0.15
1.588, 0.15
1.599, 0.15
1.611, 0.16
1.623, 0.16
1.635, 0.16
1.647, 0.18
1.658, 0.17
1.67, 0.17
1.682, 0.15
1.694, 0.15
1.706, 0.15
1.717, 0.14
1.729, 0.14
1.741, 0.14
1.753, 0.15
1.765, 0.15
1.776, 0.15
1.788, 0.15
1.8, 0.14
1.812, 0.14
1.824, 0.14
1.835, 0.16
1.847, 0.16
1.859, 0.15
1.871, 0.17
1.883, 0.17
1.895, 0.19
1.906, 0.18
1.918, 0.18
1.93, 0.16
1.942, 0.15
1.953, 0.15
1.965, 0.15
1.977, 0.14
1.989, 0.14
2.001, 0.15
2.013, 0.14
2.024, 0.14
2.036, 0.14
2.048, 0.14
2.06, 0.14
2.072, 0.14
2.083, 0.13
2.095, 0.13
2.107, 0.14
2.119, 0.15
2.131, 0.15
2.142, 0.17
2.154, 0.17
2.166, 0.17
2.178, 0.17
2.19, 0.16
2.201, 0.16
2.213, 0.16
2.225, 0.14
2.237, 0.14
2.249, 0.15
2.26, 0.14
2.272, 0.14
2.284, 0.14
2.296, 0.15
2.308, 0.15
2.32, 0.14
2.331, 0.14
2.343, 0.14
2.355, 0.13
2.367, 0.15
2.378, 0.15
2.39, 0.17
2.402, 0.16
2.414, 0.16
2.426, 0.18
2.438, 0.17
2.449, 0.17
2.461, 0.16
2.473, 0.14
2.485, 0.14
2.497, 0.16
2.508, 0.15
2.52, 0.15
2.532, 0.16
2.544, 0.14
2.556, 0.14
2.567, 0.14
2.579, 0.14
2.591, 0.14
2.603, 0.14
2.615, 0.13
2.626, 0.13
2.638, 0.14
2.65, 0.14
2.662, 0.14
2.674, 0.15
2.685, 0.15
2.697, 0.15
2.709, 0.15
2.721, 0.17
2.733, 0.17
2.745, 0.15
2.756, 0.15
2.768, 0.15
2.78, 0.13
2.792, 0.13
2.803, 0.13
2.815, 0.14
2.827, 0.13
2.839, 0.13
2.851, 0.14
2.863, 0.13
2.874, 0.13
2.886, 0.14
2.898, 0.14
2.91, 0.14
2.922, 0.15
2.933, 0.15
2.945, 0.15
2.957, 0.14
2.969, 0.17
2.981, 0.17
2.992, 0.17
3.004, 0.16
3.016, 0.16
3.028, 0.15
3.04, 0.15
3.051, 0.15
3.063, 0.14
3.075, 0.13
3.087, 0.13
3.099, 0.14
3.11, 0.15
3.122, 0.15
3.134, 0.14
3.146, 0.14
3.158, 0.14
3.17, 0.14
3.181, 0.15
3.193, 0.15
3.205, 0.14
3.217, 0.16
3.228, 0.16
3.24, 0.17
3.252, 0.17
3.264, 0.17
3.276, 0.15
3.288, 0.14
3.299, 0.14
3.311, 0.15
3.323, 0.14
3.335, 0.14
3.347, 0.15
3.358, 0.14
3.37, 0.14
3.382, 0.14
3.394, 0.14
3.405, 0.14
3.417, 0.13
3.429, 0.13
3.441, 0.13
3.453, 0.15
3.465, 0.14
3.476, 0.14
3.488, 0.15
3.5, 0.16
