0.013, 0.01
0.025, -0.04
0.037, -0.25
0.05, -0.3
0.062, -0.35
0.074, -0.42
0.086, -0.42
0.099, -0.42
0.111, -0.42
0.123, -0.48
0.135, -0.5
0.147, -0.5
0.159, -0.49
0.171, -0.49
0.183, -0.5
0.195, -0.5
0.207, -0.52
0.219, -0.51
0.231, -0.52
0.244, -0.52
0.255, -0.52
0.268, -0.53
0.28, -0.52
0.292, -0.55
0.304, -0.52
0.316, -0.52
0.328, -0.52
0.34, -0.52
0.352, -0.52
0.364, -0.58
0.376, -0.53
0.388, -0.52
0.4, -0.52
0.412, -0.51
0.424, -0.51
0.436, -0.54
0.449, -0.52
0.461, -0.53
0.473, -0.52
0.485, -0.52
0.497, -0.53
0.509, -0.53
0.521, -0.53
0.533, -0.53
0.545, -0.53
0.557, -0.53
0.569, -0.53
0.581, -0.52
0.593, -0.52
0.605, -0.53
0.617, -0.52
0.629, -0.53
0.641, -0.5
0.653, -0.5
0.665, -0.55
0.677, -0.55
0.69, -0.54
0.702, -0.53
0.714, -0.52
0.726, -0.53
0.738, -0.53
0.75, -0.54
0.762, -0.54
0.774, -0.54
0.786, -0.52
0.798, -0.53
0.81, -0.58
0.822, -0.58
0.834, -0.54
0.846, -0.52
0.858, -0.52
0.871, -0.52
0.883, -0.52
0.895, -0.53
0.907, -0.53
0.919, -0.52
0.931, -0.53
0.943, -0.51
0.955, -0.52
0.967, -0.52
0.979, -0.52
0.991, -0.52
1.003, -0.52
1.015, -0.51
