0.013, 0.0
0.025, -0.01
0.037, -0.07
0.05, -0.09
0.062, -0.12
0.074, -0.11
0.086, -0.11
0.099, -0.13
0.111, -0.13
0.123, -0.13
0.135, -0.12
0.147, -0.13
0.159, -0.13
0.171, -0.13
0.183, -0.15
0.195, -0.15
0.207, -0.16
0.219, -0.14
0.231, -0.15
0.243, -0.15
0.255, -0.15
0.267, -0.16
0.279, -0.17
0.292, -0.16
0.303, -0.16
0.316, -0.16
0.328, -0.17
0.34, -0.18
0.352, -0.16
0.364, -0.16
0.376, -0.16
0.388, -0.16
0.4, -0.16
0.412, -0.16
0.424, -0.15
0.436, -0.16
0.448, -0.17
0.46, -0.16
0.472, -0.16
0.484, -0.16
0.496, -0.16
0.508, -0.16
0.52, -0.17
0.532, -0.18
0.544, -0.15
0.556, -0.15
0.568, -0.17
0.58, -0.17
0.593, -0.17
0.604, -0.17
0.617, -0.17
0.629, -0.16
0.641, -0.16
0.653, -0.16
0.665, -0.15
0.677, -0.16
0.689, -0.16
0.701, -0.18
0.713, -0.18
0.725, -0.15
0.737, -0.17
0.749, -0.17
0.761, -0.17
0.773, -0.17
0.785, -0.16
0.797, -0.17
0.809, -0.17
0.821, -0.18
0.833, -0.18
0.846, -0.16
0.857, -0.16
0.87, -0.17
0.881, -0.17
0.894, -0.15
0.906, -0.15
0.918, -0.16
0.93, -0.16
0.942, -0.17
0.954, -0.17
0.966, -0.15
0.978, -0.15
0.99, -0.15
1.002, -0.17
1.014, -0.17
1.026, -0.17
1.038, -0.16
1.05, -0.17
1.061, -0.18
1.073, -0.17
1.085, -0.17
1.097, -0.15
1.109, -0.17
1.121, -0.17
1.133, -0.16
1.144, -0.16
1.156, -0.16
1.168, -0.16
1.18, -0.18
1.192, -0.18
1.204, -0.16
1.216, -0.16
1.228, -0.15
1.239, -0.15
1.251, -0.17
1.263, -0.17
1.275, -0.15
1.287, -0.15
1.299, -0.18
1.31, -0.18
1.322, -0.17
1.334, -0.17
1.346, -0.17
1.358, -0.17
1.37, -0.15
1.382, -0.15
1.393, -0.16
1.405, -0.16
1.417, -0.16
1.429, -0.16
1.441, -0.17
1.453, -0.17
1.465, -0.16
1.476, -0.16
1.488, -0.16
1.5, -0.16
1.512, -0.18
1.524, -0.18
1.536, -0.16
1.547, -0.16
1.559, -0.17
1.571, -0.17
1.583, -0.15
1.595, -0.15
1.607, -0.17
1.619, -0.17
1.63, -0.17
1.642, -0.17
1.654, -0.16
1.666, -0.16
1.678, -0.18
1.69, -0.17
1.702, -0.15
1.714, -0.15
1.725, -0.17
1.737, -0.17
1.749, -0.16
1.761, -0.17
1.773, -0.17
1.785, -0.17
1.796, -0.18
1.808, -0.18
1.82, -0.16
1.832, -0.16
1.844, -0.17
1.856, -0.16
1.868, -0.15
1.879, -0.16
1.891, -0.15
1.903, -0.17
1.915, -0.16
1.927, -0.16
1.939, -0.15
1.951, -0.17
1.962, -0.16
1.974, -0.16
1.986, -0.19
1.998, -0.19
2.01, -0.17
2.022, -0.17
2.033, -0.19
2.045, -0.19
2.057, -0.16
2.069, -0.17
2.081, -0.17
2.093, -0.17
2.104, -0.17
2.116, -0.16
2.128, -0.17
2.14, -0.17
2.152, -0.19
2.164, -0.17
2.176, -0.16
2.188, -0.16
2.199, -0.17
2.211, -0.17
2.223, -0.16
2.235, -0.16
2.247, -0.17
2.259, -0.17
2.271, -0.17
2.282, -0.19
2.294, -0.17
2.306, -0.16
2.318, -0.18
2.33, -0.16
2.342, -0.16
2.354, -0.16
2.366, -0.16
2.378, -0.17
2.389, -0.17
2.401, -0.17
2.413, -0.17
2.425, -0.15
2.437, -0.15
2.449, -0.17
2.46, -0.17
2.472, -0.18
2.484, -0.18
2.496, -0.17
2.508, -0.18
2.52, -0.17
2.532, -0.16
2.543, -0.17
2.555, -0.16
2.567, -0.16
2.579, -0.14
2.591, -0.16
2.603, -0.15
2.615, -0.15
2.626, -0.16
2.638, -0.17
2.65, -0.16
2.662, -0.15
2.674, -0.16
2.686, -0.15
2.698, -0.16
2.709, -0.17
2.721, -0.17
2.733, -0.14
2.745, -0.17
2.757, -0.18
2.769, -0.18
2.78, -0.17
2.792, -0.17
2.804, -0.17
2.816, -0.16
2.828, -0.15
2.84, -0.16
2.852, -0.15
2.863, -0.15
2.875, -0.17
2.887, -0.18
2.899, -0.15
2.911, -0.16
2.923, -0.17
2.935, -0.16
2.946, -0.17
2.958, -0.18
2.97, -0.16
2.982, -0.15
2.994, -0.17
3.006, -0.18
3.017, -0.17
3.029, -0.16
3.041, -0.15
3.053, -0.16
3.065, -0.16
3.077, -0.15
3.089, -0.15
3.1, -0.15
3.112, -0.16
3.124, -0.16
3.136, -0.17
3.148, -0.15
3.16, -0.14
