0.013, 0.02
0.025, 0.1
0.037, 0.15
0.05, 0.19
0.062, 0.21
0.074, 0.22
0.086, 0.23
0.098, 0.23
0.111, 0.27
0.123, 0.27
0.135, 0.28
0.147, 0.29
0.159, 0.27
0.171, 0.28
0.183, 0.28
0.195, 0.27
0.207, 0.29
0.219, 0.28
0.231, 0.28
0.243, 0.28
0.255, 0.29
0.267, 0.29
0.279, 0.3
0.291, 0.3
0.303, 0.29
0.315, 0.29
0.327, 0.29
0.339, 0.28
0.351, 0.29
0.363, 0.28
0.375, 0.27
0.387, 0.29
0.399, 0.29
0.411, 0.28
0.423, 0.29
0.435, 0.3
0.447, 0.27
0.459, 0.29
0.471, 0.27
0.483, 0.27
0.495, 0.29
0.507, 0.28
0.519, 0.27
0.531, 0.29
0.543, 0.28
0.555, 0.29
0.567, 0.29
0.579, 0.29
0.591, 0.29
0.603, 0.3
0.615, 0.27
0.627, 0.28
0.639, 0.27
0.651, 0.27
0.663, 0.26
0.675, 0.28
0.687, 0.28
0.699, 0.28
0.711, 0.3
0.723, 0.28
0.735, 0.28
0.747, 0.28
0.759, 0.28
0.771, 0.27
0.783, 0.29
0.795, 0.28
0.807, 0.28
0.819, 0.28
0.831, 0.29
0.843, 0.3
0.855, 0.31
0.867, 0.28
0.879, 0.29
0.891, 0.28
0.903, 0.29
0.915, 0.29
0.927, 0.29
0.939, 0.28
0.951, 0.29
0.963, 0.3
0.975, 0.29
0.987, 0.29
0.999, 0.3
1.011, 0.29
1.022, 0.31
1.034, 0.28
1.046, 0.29
1.058, 0.29
1.07, 0.28
1.082, 0.28
1.093, 0.28
1.105, 0.28
1.117, 0.28
1.129, 0.28
1.141, 0.29
1.153, 0.3
1.164, 0.29
1.176, 0.28
1.188, 0.29
1.2, 0.28
1.212, 0.29
1.224, 0.29
1.236, 0.3
1.247, 0.28
1.259, 0.28
1.271, 0.28
1.283, 0.3
1.294, 0.3
1.306, 0.29
1.318, 0.29
1.33, 0.29
1.342, 0.28
1.354, 0.27
1.366, 0.29
1.377, 0.28
1.389, 0.26
1.401, 0.29
1.413, 0.3
1.425, 0.3
1.437, 0.29
1.448, 0.27
1.46, 0.27
1.472, 0.28
1.484, 0.27
1.496, 0.27
1.507, 0.28
1.519, 0.29
1.531, 0.29
1.543, 0.3
1.555, 0.31
1.566, 0.31
1.578, 0.3
1.59, 0.29
1.602, 0.28
1.614, 0.29
1.626, 0.28
1.637, 0.28
1.649, 0.3
1.661, 0.26
1.673, 0.28
1.685, 0.3
1.696, 0.3
1.708, 0.29
1.72, 0.29
1.732, 0.29
1.744, 0.29
1.756, 0.29
1.767, 0.29
1.779, 0.28
1.791, 0.27
1.803, 0.27
1.815, 0.29
