0.013, 0.01
0.025, -0.06
0.037, -0.47
0.05, -0.56
0.062, -0.64
0.074, -0.66
0.087, -0.71
0.099, -0.74
0.111, -0.85
0.123, -0.73
0.135, -0.89
0.147, -0.89
0.159, -0.85
0.172, -0.84
0.184, -0.85
0.196, -0.88
0.208, -0.88
0.22, -0.87
0.232, -0.88
0.244, -0.87
0.256, -0.87
0.268, -0.87
0.28, -0.88
0.292, -0.86
0.304, -0.86
0.317, -0.86
0.329, -0.86
0.341, -0.88
0.353, -0.85
0.365, -0.87
0.377, -0.87
0.389, -0.87
0.401, -0.88
0.413, -0.95
0.425, -0.89
0.437, -0.88
0.449, -0.88
0.462, -0.88
0.474, -0.89
0.486, -0.87
0.498, -0.87
0.51, -0.87
0.522, -0.88
0.534, -0.86
0.546, -0.88
0.558, -0.88
0.57, -0.88
0.582, -0.87
0.594, -0.87
0.606, -0.89
0.619, -0.87
0.631, -0.87
