0.013, 0.03
0.025, 0.14
0.037, 0.22
0.05, 0.26
0.062, 0.29
0.074, 0.31
0.086, 0.31
0.098, 0.38
0.111, 0.39
0.123, 0.39
0.135, 0.39
0.147, 0.38
0.159, 0.4
0.171, 0.4
0.183, 0.4
0.195, 0.41
0.207, 0.41
0.219, 0.42
0.231, 0.41
0.243, 0.41
0.255, 0.42
0.267, 0.42
0.279, 0.41
0.291, 0.41
0.303, 0.41
0.315, 0.41
0.327, 0.41
0.339, 0.41
0.351, 0.41
0.363, 0.41
0.375, 0.4
0.387, 0.42
0.399, 0.42
0.411, 0.43
0.423, 0.41
0.435, 0.41
0.447, 0.41
0.459, 0.41
0.471, 0.41
0.483, 0.41
0.495, 0.41
0.507, 0.43
0.519, 0.43
0.531, 0.41
0.543, 0.41
0.555, 0.42
0.567, 0.41
0.579, 0.42
0.591, 0.42
0.603, 0.42
0.615, 0.41
0.627, 0.41
0.639, 0.41
0.651, 0.43
0.663, 0.41
0.675, 0.42
0.687, 0.42
0.699, 0.44
0.711, 0.44
0.723, 0.42
0.735, 0.42
0.747, 0.43
0.759, 0.41
0.771, 0.41
0.783, 0.42
0.795, 0.42
0.807, 0.41
0.819, 0.41
0.831, 0.41
0.843, 0.42
0.855, 0.42
0.867, 0.42
0.879, 0.42
0.891, 0.43
0.903, 0.41
0.915, 0.42
0.927, 0.42
0.939, 0.42
0.951, 0.41
0.963, 0.41
0.975, 0.41
0.987, 0.43
0.999, 0.4
1.011, 0.41
1.023, 0.41
1.035, 0.41
1.046, 0.4
1.058, 0.4
1.07, 0.41
1.082, 0.4
1.094, 0.41
1.106, 0.43
1.117, 0.41
1.129, 0.44
1.141, 0.41
1.153, 0.43
1.165, 0.4
1.177, 0.43
1.188, 0.43
1.2, 0.41
1.212, 0.38
1.224, 0.38
1.236, 0.41
1.248, 0.43
1.26, 0.4
1.271, 0.43
