0.013, 0.05
0.025, 0.24
0.037, 0.37
0.05, 0.42
0.062, 0.49
0.074, 0.51
0.086, 0.51
0.098, 0.55
0.111, 0.58
0.123, 0.58
0.135, 0.63
0.147, 0.62
0.159, 0.64
0.171, 0.63
0.183, 0.63
0.195, 0.66
0.207, 0.63
0.219, 0.65
0.231, 0.63
0.243, 0.63
0.255, 0.65
0.267, 0.64
0.279, 0.65
0.291, 0.66
0.303, 0.66
0.315, 0.65
0.327, 0.65
0.339, 0.66
0.351, 0.69
0.363, 0.6
0.375, 0.64
0.387, 0.67
0.399, 0.67
0.411, 0.67
0.423, 0.6
0.435, 0.71
0.447, 0.61
0.459, 0.72
0.471, 0.72
0.483, 0.65
0.495, 0.66
0.507, 0.68
0.519, 0.67
0.531, 0.67
0.543, 0.65
0.555, 0.68
0.567, 0.65
0.579, 0.66
0.591, 0.65
0.603, 0.66
0.615, 0.66
0.627, 0.66
0.64, 0.66
0.651, 0.66
0.663, 0.63
0.675, 0.64
0.687, 0.67
0.699, 0.67
0.711, 0.64
0.724, 0.64
0.735, 0.67
0.747, 0.66
0.759, 0.64
0.771, 0.65
0.783, 0.65
0.795, 0.65
0.808, 0.65
0.819, 0.64
